ementa_id,entities
2014-07-22#REQUERIMENTO#1149#APROVADO,SESUMA###BODOCONGÓ###BAIRRO DE BODOCONGÓ
2014-09-09#REQUERIMENTO#1308#APROVADO,CANAL DO PRADO###BAIRRO DO CATOLÉ
2014-09-09#REQUERIMENTO#1307#APROVADO,AÇUDE VELHO
2014-10-08#REQUERIMENTO#1186#APROVADO,BAIRRO DA CATINGUEIRA###BAIRRO DAS CIDADES
2014-10-08#REQUERIMENTO#1464#APROVADO,VILA CABRAL DE SANTA TEREZINHA
2014-10-29#REQUERIMENTO#1542#APROVADO,POLÍCIA MILITAR###BODOCONGÓ
2014-10-29#REQUERIMENTO#1513#APROVADO,POLÍCIA MILITAR
2014-10-29#REQUERIMENTO#1547#APROVADO,POLÍCIA MILITAR###BAIRRO DA RAMADINHA
2014-10-29#REQUERIMENTO#1543#APROVADO,POLÍCIA MILITAR###BAIRRO DO JOSÉ PINHEIRO
2014-10-29#REQUERIMENTO#1544#APROVADO,POLÍCIA MILITAR###MONTE CASTELO
2014-10-29#REQUERIMENTO#1545#APROVADO,POLÍCIA MILITAR###BAIRRO DO PEDREGAL
2014-10-29#REQUERIMENTO#1521#APROVADO,CONJUNTO SEVERINO CABRAL###BODOCONGÓ
2014-10-29#REQUERIMENTO#1517#APROVADO,UEPB###BODOCONGÓ
2014-11-01#REQUERIMENTO#1343#APROVADO,BAIRRO DA RAMADINHA
2014-11-04#REQUERIMENTO#1345#APROVADO,CONJUNTO SEVERINO CABRAL###BAIRRO DE BODOCONGÓ
2014-11-04#REQUERIMENTO#1575#APROVADO,POLÍCIA MILITAR###CONJUNTO DOS PROFESSORES###BODOCONGÓ
2014-11-06#REQUERIMENTO#1802#APROVADO,IFPB###BAIRRO DO CENTENÁRIO
2014-11-06#REQUERIMENTO#1682#APROVADO,BAIRRO DO ITARARÉ
2014-11-18#REQUERIMENTO#1889#APROVADO,BAIRRO DO QUARENTA
2014-12-10#REQUERIMENTO#2192#APROVADO,2° BATALHÃO DE POLÍCIA MILITAR###CENTRO DA CIDADE
2015-03-11#REQUERIMENTO#2353#APROVADO,POLÍCIA MILITAR###BAIRRO DO ALTO BRANCO
2015-03-11#REQUERIMENTO#2360#APROVADO,POLÍCIA MILITAR###BAIRRO DO JARDIM VERDEJANTE
2015-03-12#REQUERIMENTO#2428#APROVADO,BODOCONGÓ
2015-03-12#REQUERIMENTO#2398#APROVADO,POLÍCIA MILITAR###BAIRRO DO ARAXÁ
2015-03-12#REQUERIMENTO#2422#APROVADO,POLÍCIA MILITAR###BAIRRO DO CRUZEIRO
2015-03-12#REQUERIMENTO#2435#APROVADO,POLÍCIA MILITAR###BAIRRO DO JARDIM VERDEJANTE
2015-03-12#REQUERIMENTO#2399#APROVADO,POLÍCIA MILITAR###BAIRRO DO MONTE SANTO
2015-03-12#REQUERIMENTO#2421#APROVADO,POLÍCIA MILITAR###BAIRRO DO QUARENTA
2015-03-12#REQUERIMENTO#2455#APROVADO,2° BATALHÃO DE POLÍCIA MILITAR###BODOCONGÓ
2015-03-12#REQUERIMENTO#2454#APROVADO,2° BATALHÃO DE POLÍCIA MILITAR
2015-03-12#REQUERIMENTO#2452#APROVADO,DISTRITO DOS MECÂNICOS
2015-04-15#REQUERIMENTO#460#APROVADO,BAIRRO DO NOVO CRUZEIRO
2015-04-15#REQUERIMENTO#222#APROVADO,2° BATALHÃO DE POLÍCIA MILITAR
2015-04-15#REQUERIMENTO#397#APROVADO,POLÍCIA MILITAR DA PARAÍBA###AVENIDA FLORIANO PEIXOTO###BAIRRO DO CENTENÁRIO
2015-04-15#REQUERIMENTO#208#APROVADO,PROCON
2015-04-22#REQUERIMENTO#512#APROVADO,POLÍCIA MILITAR DA PARAÍBA
2015-05-06#REQUERIMENTO#424#APROVADO,2° BATALHÃO DE POLÍCIA MILITAR
2015-05-06#REQUERIMENTO#609#APROVADO,BAIRRO PALMEIRA
2015-05-26#REQUERIMENTO#530#APROVADO,BAIRRO DAS CIDADES
2015-05-26#REQUERIMENTO#224#APROVADO,POLÍCIA MILITAR
2015-05-26#REQUERIMENTO#206#APROVADO,BAIRRO DA CATINGUEIRA
2015-05-26#REQUERIMENTO#212#APROVADO,COMUNIDADE DE SÃO JANUÁRIO###BODOCONGÓ
2015-05-26#REQUERIMENTO#223#APROVADO,CATOLÉ DE BOA VISTA
2015-07-08#REQUERIMENTO#852#APROVADO,SECRETARIA DE ADMINISTRAÇÃO###GALANTE
2015-07-08#REQUERIMENTO#617#APROVADO,2° BATALHÃO DE POLÍCIA MILITAR###CASTELO BRANCO
2015-07-08#REQUERIMENTO#500#APROVADO,POLÍCIA MILITAR###GALANTE
2015-07-09#REQUERIMENTO#870#APROVADO,POLÍCIA MILITAR###BAIRRO DO JARDIM VERDEJANTE
2015-07-09#REQUERIMENTO#869#APROVADO,POLÍCIA MILITAR###BAIRRO SANDRA CAVALCANTE
2015-07-09#REQUERIMENTO#648#APROVADO,PREFEITURA DE CAMPINA GRANDE###PROCON
2015-07-09#REQUERIMENTO#871#APROVADO,STTP
2015-07-09#REQUERIMENTO#855#APROVADO,STTP
2015-07-15#REQUERIMENTO#716#APROVADO,CÂMARA MUNICIPAL DE CAMPINA GRANDE
2015-07-15#REQUERIMENTO#835#APROVADO,CENTRO DA CIDADE
2015-08-12#REQUERIMENTO#1161#APROVADO,POLÍCIA MILITAR DA PARAÍBA
2015-08-12#REQUERIMENTO#1111#APROVADO,2° BATALHÃO DE POLÍCIA MILITAR
2015-08-20#REQUERIMENTO#1252#APROVADO,2° BATALHÃO DE POLÍCIA MILITAR###CENTRO DA CIDADE
2015-09-08#REQUERIMENTO#1283#APROVADO,2° BATALHÃO DE POLÍCIA MILITAR
2015-09-22#REQUERIMENTO#1339#APROVADO,2° BATALHÃO DE POLÍCIA MILITAR###BODOCONGÓ
2015-09-22#REQUERIMENTO#1338#APROVADO,JARDIM CONTINENTAL
2015-09-22#REQUERIMENTO#1388#APROVADO,POLÍCIA MILITAR###ESCOLA TÉCNICA REDENTORISTA###BAIRRO UNIVERSITÁRIO
2015-09-22#REQUERIMENTO#1386#APROVADO,2° BATALHÃO DE POLÍCIA MILITAR###PRAÇA DA BANDEIRA
2015-10-05#REQUERIMENTO#1436#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###BAIRRO MONTE SANTO
2015-10-29#REQUERIMENTO#1597#APROVADO,BAIRRO DO ITARARÉ
2015-11-03#REQUERIMENTO#1607#APROVADO,2° BATALHÃO DE POLÍCIA MILITAR###BODOCONGÓ
2015-11-13#REQUERIMENTO#1700#APROVADO,SECRETARIA DE EDUCAÇÃO
2015-11-13#REQUERIMENTO#1687#APROVADO,POLÍCIA MILITAR
2016-02-25#REQUERIMENTO#51#APROVADO,BAIRRO DO MONTE SANTO
2016-03-07#REQUERIMENTO#95#APROVADO,2° BATALHÃO DE POLÍCIA MILITAR
2016-03-10#REQUERIMENTO#118#APROVADO,2° BATALHÃO DE POLÍCIA MILITAR###BAIRRO SANDRA CAVALCANTE
2016-03-29#REQUERIMENTO#190#APROVADO,POLÍCIA MILITAR
2016-04-08#REQUERIMENTO#300#APROVADO,SÃO JOSÉ DA MATA
2016-04-13#REQUERIMENTO#315#APROVADO,2° BATALHÃO DE POLÍCIA MILITAR###BAIRRO PORTAL SUDOESTE
2016-04-19#REQUERIMENTO#373#APROVADO,POLÍCIA MILITAR
2016-04-19#REQUERIMENTO#352#APROVADO,SECRETARIA DE EDUCAÇÃO
2016-04-19#REQUERIMENTO#353#APROVADO,SECRETARIA DE EDUCAÇÃO
2016-04-19#REQUERIMENTO#354#APROVADO,II BATALHÃO DE POLÍCIA MILITAR DA PARAÍBA
2016-04-27#REQUERIMENTO#413#APROVADO,POLÍCIA MILITAR###CENTRO DA CIDADE
2016-04-27#REQUERIMENTO#448#APROVADO,POLÍCIA MILITAR###CATOLÉ
2016-05-19#REQUERIMENTO#597#APROVADO,2° BATALHÃO DE POLÍCIA MILITAR
2016-05-19#REQUERIMENTO#584#APROVADO,CORPO DE BOMBEIROS
2016-05-25#REQUERIMENTO#623#APROVADO,POLÍCIA MILITAR
2016-06-03#REQUERIMENTO#663#APROVADO,2° BATALHÃO DE POLÍCIA MILITAR###BODOCONGÓ
2016-06-09#REQUERIMENTO#462#APROVADO,2° BATALHÃO DE POLÍCIA MILITAR
2016-06-09#REQUERIMENTO#702#APROVADO,GALANTE
2016-07-07#REQUERIMENTO#769#APROVADO,SECRETARIA DE EDUCAÇÃO
2016-07-22#REQUERIMENTO#981#APROVADO,MINISTÉRIO PÚBLICO
2016-07-26#REQUERIMENTO#1001#APROVADO,2° BATALHÃO DE POLÍCIA MILITAR
2016-07-26#REQUERIMENTO#1000#APROVADO,CENTRO DA CIDADE
2016-07-28#REQUERIMENTO#1018#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###BAIRRO MONTE SANTO
2016-07-28#REQUERIMENTO#1025#APROVADO,UEPB
2016-08-01#REQUERIMENTO#950#APROVADO,SECRETARIA DE EDUCAÇÃO
2013-11-28#REQUERIMENTO#2808#APROVADO,SECRETARIA DE OBRAS###SÃO JOSÉ DA MATA
2013-03-05#REQUERIMENTO#35#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#40#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#29#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#31#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#38#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#28#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#42#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#6#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#32#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#41#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#36#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#30#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#37#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#33#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#27#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#34#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#39#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#43#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#21#APROVADO,AÇUDE VELHO
2013-03-05#REQUERIMENTO#10#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#9#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#14#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#93#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#82#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#83#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#84#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#85#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#86#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#87#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#88#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#89#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#90#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#91#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#54#APROVADO,SEPLAN
2013-03-05#REQUERIMENTO#74#APROVADO,CINE CAPITÓLIO
2013-03-05#REQUERIMENTO#8#APROVADO,CODECOM
2013-03-05#REQUERIMENTO#12#APROVADO,SECRETARIA DE OBRAS
2013-03-06#REQUERIMENTO#96#APROVADO,SECRETARIA DE OBRAS
2013-03-06#REQUERIMENTO#97#APROVADO,AÇUDE VELHO
2013-03-12#REQUERIMENTO#303#APROVADO,SECRETARIA DE OBRAS
2013-03-12#REQUERIMENTO#261#APROVADO,BAIRRO DAS NAÇÕES
2013-03-12#REQUERIMENTO#422#APROVADO,SECRETARIA DE OBRAS
2013-03-12#REQUERIMENTO#421#APROVADO,SECRETARIA DE OBRAS
2013-03-12#REQUERIMENTO#343#APROVADO,SECRETARIA DE OBRAS
2013-03-12#REQUERIMENTO#342#APROVADO,SECRETARIA DE OBRAS
2013-03-12#REQUERIMENTO#346#APROVADO,SECRETARIA DE OBRAS###GALANTE
2013-03-12#REQUERIMENTO#128#APROVADO,BAIRRO DE SANTA ROSA
2013-03-12#REQUERIMENTO#318#APROVADO,PREFEITURA DE CAMPINA GRANDE###BAIRRO DO CENTENÁRIO
2013-03-12#REQUERIMENTO#426#APROVADO,SECRETARIA DE OBRAS
2013-03-12#REQUERIMENTO#157#APROVADO,SECRETARIA DE OBRAS
2013-03-12#REQUERIMENTO#434#APROVADO,SECRETARIA DE OBRAS
2013-03-12#REQUERIMENTO#229#APROVADO,SECOB
2013-03-12#REQUERIMENTO#204#APROVADO,PMCG###SECOB
2013-03-12#REQUERIMENTO#230#APROVADO,PMCG###SECOB
2013-03-12#REQUERIMENTO#414#APROVADO,GALANTE
2013-03-12#REQUERIMENTO#308#APROVADO,SÃO JOSÉ DA MATA
2013-03-12#REQUERIMENTO#255#APROVADO,BAIRRO DA BELA VISTA
2013-03-13#REQUERIMENTO#159#APROVADO,SECRETARIA DE EDUCAÇÃO###SECRETARIA DE OBRAS###VILA CABRAL DE SANTA TEREZINHA
2013-03-13#REQUERIMENTO#154#APROVADO,SECRETARIA DE OBRAS###BAIRRO DO CRUZEIRO
2013-03-20#REQUERIMENTO#173#APROVADO,PRAÇA DA BANDEIRA
2013-03-20#REQUERIMENTO#165#APROVADO,SECRETARIA DE OBRAS###CATOLÉ DE BOA VISTA
2013-03-24#REQUERIMENTO#1016#APROVADO,SECRETARIA DE OBRAS###HOSPITAL DA FAP
2013-04-03#REQUERIMENTO#453#APROVADO,BAIRRO DE BODOCONGÓ
2013-04-03#REQUERIMENTO#479#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#482#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#484#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#483#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#481#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#480#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#478#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#249#APROVADO,GALANTE
2013-04-03#REQUERIMENTO#250#APROVADO,GALANTE
2013-04-03#REQUERIMENTO#599#APROVADO,SECRETARIA DE DESENVOLVIMENTO ECONÔMICO###GALANTE
2013-04-03#REQUERIMENTO#440#APROVADO,SECRETARIA DE OBRAS###RUA DA CHÃ###GALANTE
2013-04-03#REQUERIMENTO#600#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#723#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#686#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#685#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#603#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#693#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#691#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#582#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#690#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#694#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#491#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#741#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#687#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#692#APROVADO,SECRETARIA DE OBRAS###GALANTE###GALANTE
2013-04-03#REQUERIMENTO#726#APROVADO,SECRETARIA DE OBRAS###MONTE CASTELO###MONTE CASTELO
2013-04-03#REQUERIMENTO#688#APROVADO,SECRETARIA DE OBRAS###BAIRRO MALVINAS
2013-04-03#REQUERIMENTO#681#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#441#APROVADO,SECRETARIA DE OBRAS###GALANTE
2013-04-03#REQUERIMENTO#684#APROVADO,GALANTE
2013-04-03#REQUERIMENTO#344#APROVADO,SECRETARIA DE OBRAS###GALANTE
2013-04-03#REQUERIMENTO#257#APROVADO,FEIRINHA DO JEREMIAS
2013-04-03#REQUERIMENTO#263#APROVADO,BAIRRO DO JEREMIAS
2013-04-03#REQUERIMENTO#389#APROVADO,BAIRRO CENTENÁRIO
2013-04-03#REQUERIMENTO#390#APROVADO,AVENIDA FLORIANO PEIXOTO
2013-04-03#REQUERIMENTO#580#APROVADO,PREFEITURA DE CAMPINA GRANDE
2013-04-03#REQUERIMENTO#653#APROVADO,PREFEITURA DE CAMPINA GRANDE
2013-04-03#REQUERIMENTO#593#APROVADO,BAIRRO DE BODOCONGÓ
2013-04-03#REQUERIMENTO#277#APROVADO,PRAÇA DA BANDEIRA###CENTRO DA CIDADE
2013-04-03#REQUERIMENTO#427#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###BODOCONGÓ
2013-04-03#REQUERIMENTO#665#APROVADO,BAIRRO DA BELA VISTA
2013-04-03#REQUERIMENTO#700#APROVADO,PMCG
2013-04-03#REQUERIMENTO#701#APROVADO,PMCG###SECOB
2013-04-03#REQUERIMENTO#203#APROVADO,PMCG###SECOB
2013-04-03#REQUERIMENTO#487#APROVADO,PMCG###SECOB
2013-04-03#REQUERIMENTO#488#APROVADO,PMCG###SECOB
2013-04-03#REQUERIMENTO#485#APROVADO,PMCG###SECOB
2013-04-03#REQUERIMENTO#486#APROVADO,PMCG###SECOB
2013-04-03#REQUERIMENTO#658#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#657#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#265#APROVADO,SECRETARIA DE OBRAS###BAIRRO DA CATINGUEIRA
2013-04-03#REQUERIMENTO#636#APROVADO,SECRETARIA DE OBRAS
2013-04-03#REQUERIMENTO#309#APROVADO,SÃO JOSÉ DA MATA
2013-04-03#REQUERIMENTO#649#APROVADO,AVENIDA PARIS
2013-04-09#REQUERIMENTO#238#APROVADO,BAIRRO DA CATINGUEIRA
2013-04-09#REQUERIMENTO#628#APROVADO,BAIRRO DAS MALVINAS
2013-04-09#REQUERIMENTO#669#APROVADO,SECRETARIA DE OBRAS
2013-04-09#REQUERIMENTO#396#APROVADO,BAIRRO BODOCONGÓ###CONJUNTO CHICO MENDES
2013-04-09#REQUERIMENTO#522#APROVADO,SECRETARIA DE OBRAS
2013-04-09#REQUERIMENTO#528#APROVADO,SECRETARIA DE OBRAS
2013-04-09#REQUERIMENTO#529#APROVADO,SECRETARIA DE OBRAS
2013-04-09#REQUERIMENTO#526#APROVADO,SECRETARIA DE OBRAS###CANAL DO PRADO###BAIRRO DO CATOLÉ###INSTITUTO DOS CEGOS
2013-04-09#REQUERIMENTO#780#APROVADO,SECRETARIA DE OBRAS###CONJUNTO JOÃO AGRIPINO
2013-04-09#REQUERIMENTO#523#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE
2013-04-09#REQUERIMENTO#524#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE
2013-04-09#REQUERIMENTO#756#APROVADO,SECRETARIA DE OBRAS
2013-04-09#REQUERIMENTO#758#APROVADO,SECRETARIA DE OBRAS
2013-04-09#REQUERIMENTO#757#APROVADO,SECRETARIA DE OBRAS
2013-04-09#REQUERIMENTO#474#APROVADO,BAIRRO DAS MALVINAS
2013-04-09#REQUERIMENTO#670#APROVADO,AVENIDA FLORIANO PEIXOTO
2013-04-10#REQUERIMENTO#853#APROVADO,SECRETARIA DE OBRAS###GALANTE
2013-04-14#REQUERIMENTO#856#APROVADO,BAIRRO DO CATOLÉ
2013-04-16#REQUERIMENTO#383#APROVADO,SECRETARIA DE OBRAS
2013-04-16#REQUERIMENTO#886#APROVADO,SECRETARIA DE OBRAS
2013-04-24#REQUERIMENTO#919#APROVADO,SECRETARIA DE OBRAS###CATOLÉ DE BOA VISTA
2013-04-24#REQUERIMENTO#1005#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE
2013-04-24#REQUERIMENTO#1006#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE
2013-04-24#REQUERIMENTO#652#APROVADO,STTP
2013-04-24#REQUERIMENTO#1017#APROVADO,SECRETARIA DE OBRAS
2013-04-24#REQUERIMENTO#1018#APROVADO,SECRETARIA DE OBRAS
2013-04-24#REQUERIMENTO#935#APROVADO,SECRETARIA DE OBRAS###BAIRRO DE SANTA ROSA
2013-04-24#REQUERIMENTO#938#APROVADO,SECRETARIA DE OBRAS
2013-04-24#REQUERIMENTO#1012#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###SOSUMA
2013-04-24#REQUERIMENTO#936#APROVADO,BAIRRO DE SANTA ROSA
2013-04-24#REQUERIMENTO#808#APROVADO,AVENIDA JOÃO WALLING###BAIRRO DO NOVO HORIZONTE
2013-04-24#REQUERIMENTO#855#APROVADO,BAIRRO DO CATOLÉ
2013-05-02#REQUERIMENTO#805#APROVADO,SECRETARIA DE OBRAS
2013-05-02#REQUERIMENTO#806#APROVADO,SECRETARIA DE OBRAS
2013-05-02#REQUERIMENTO#811#APROVADO,SECRETARIA DE OBRAS
2013-05-02#REQUERIMENTO#807#APROVADO,SECRETARIA DE OBRAS
2013-05-02#REQUERIMENTO#820#APROVADO,SECRETARIA DE OBRAS###BAIRRO LIBERDADE
2013-05-02#REQUERIMENTO#804#APROVADO,SECRETARIA DE OBRAS
2013-05-02#REQUERIMENTO#844#APROVADO,BAIRRO DAS MALVINAS
2013-05-02#REQUERIMENTO#845#APROVADO,BODOCONGÓ
2013-05-15#REQUERIMENTO#907#APROVADO,SECRETARIA DE OBRAS
2013-05-15#REQUERIMENTO#865#APROVADO,SECRETARIA DE OBRAS###MONTE CASTELO###MONTE CASTELO
2013-05-15#REQUERIMENTO#922#APROVADO,GALANTE
2013-05-15#REQUERIMENTO#923#APROVADO,GALANTE
2013-05-15#REQUERIMENTO#857#APROVADO,SECRETARIA DE OBRAS###CENTRO DA CIDADE
2013-05-15#REQUERIMENTO#858#APROVADO,STTP
2013-05-15#REQUERIMENTO#872#APROVADO,BAIRRO DO CENTENÁRIO###EMBRAPA
2013-05-16#REQUERIMENTO#966#APROVADO,SECRETARIA DE OBRAS###GALANTE
2013-05-16#REQUERIMENTO#863#APROVADO,PMCG###SECOB
2013-05-16#REQUERIMENTO#940#APROVADO,SECRETARIA DE OBRAS
2013-05-16#REQUERIMENTO#942#APROVADO,SECRETARIA DE OBRAS
2013-05-16#REQUERIMENTO#941#APROVADO,SECRETARIA DE OBRAS
2013-05-16#REQUERIMENTO#943#APROVADO,SECRETARIA DE OBRAS
2013-05-16#REQUERIMENTO#944#APROVADO,SECRETARIA DE OBRAS
2013-05-16#REQUERIMENTO#945#APROVADO,SECRETARIA DE OBRAS
2013-05-16#REQUERIMENTO#946#APROVADO,SECRETARIA DE OBRAS
2013-05-28#REQUERIMENTO#969#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###GALANTE
2013-05-28#REQUERIMENTO#971#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###BAIRRO DE NOVA BRASÍLIA
2013-05-28#REQUERIMENTO#970#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###MONTE CASTELO
2013-05-28#REQUERIMENTO#1022#APROVADO,PMCG###SECRETARIA DE OBRAS
2013-05-28#REQUERIMENTO#1027#APROVADO,PMCG###SECRETARIA DE OBRAS
2013-05-28#REQUERIMENTO#1026#APROVADO,PMCG###SECRETARIA DE OBRAS
2013-05-28#REQUERIMENTO#1024#APROVADO,PMCG###SECRETARIA DE OBRAS
2013-05-28#REQUERIMENTO#1025#APROVADO,PMCG###SECRETARIA DE OBRAS
2013-05-28#REQUERIMENTO#1023#APROVADO,PMCG###SECRETARIA DE OBRAS
2013-05-28#REQUERIMENTO#1059#APROVADO,SECRETARIA DE OBRAS
2013-05-28#REQUERIMENTO#1002#APROVADO,PMCG###SECOB
2013-05-28#REQUERIMENTO#1007#APROVADO,SECRETARIA DE OBRAS
2013-05-28#REQUERIMENTO#984#APROVADO,SECRETARIA DE OBRAS
2013-05-28#REQUERIMENTO#982#APROVADO,SECRETARIA DE OBRAS
2013-05-28#REQUERIMENTO#992#APROVADO,SECRETARIA DE OBRAS
2013-05-28#REQUERIMENTO#981#APROVADO,SECRETARIA DE OBRAS
2013-05-28#REQUERIMENTO#1036#APROVADO,GALANTE
2013-05-28#REQUERIMENTO#1034#APROVADO,SECRETARIA DE OBRAS
2013-06-05#REQUERIMENTO#1129#APROVADO,SECRETARIA DE OBRAS
2013-06-05#REQUERIMENTO#1343#APROVADO,SECRETARIA DE OBRAS
2013-06-05#REQUERIMENTO#1385#APROVADO,SECRETARIA DE OBRAS
2013-06-05#REQUERIMENTO#1217#APROVADO,SECRETARIA DE OBRAS
2013-06-05#REQUERIMENTO#1381#APROVADO,SECRETARIA DE OBRAS
2013-06-05#REQUERIMENTO#1092#APROVADO,SECRETARIA DE OBRAS
2013-06-05#REQUERIMENTO#1218#APROVADO,SECRETARIA DE OBRAS
2013-06-05#REQUERIMENTO#1270#APROVADO,SECRETARIA DE OBRAS
2013-06-05#REQUERIMENTO#1271#APROVADO,SECRETARIA DE OBRAS
2013-06-05#REQUERIMENTO#1269#APROVADO,SECRETARIA DE OBRAS
2013-06-05#REQUERIMENTO#1089#APROVADO,PMCG###SECRETARIA DE OBRAS
2013-06-05#REQUERIMENTO#1292#APROVADO,PREFEITURA DE CAMPINA GRANDE
2013-06-05#REQUERIMENTO#1304#APROVADO,PREFEITURA DE CAMPINA GRANDE
2013-06-05#REQUERIMENTO#1215#APROVADO,PREFEITURA DE CAMPINA GRANDE
2013-06-05#REQUERIMENTO#1305#APROVADO,PREFEITURA DE CAMPINA GRANDE
2013-06-05#REQUERIMENTO#1296#APROVADO,PREFEITURA DE CAMPINA GRANDE
2013-06-05#REQUERIMENTO#1293#APROVADO,PREFEITURA DE CAMPINA GRANDE
2013-06-05#REQUERIMENTO#1294#APROVADO,PREFEITURA DE CAMPINA GRANDE
2013-06-05#REQUERIMENTO#1295#APROVADO,PREFEITURA DE CAMPINA GRANDE
2013-06-05#REQUERIMENTO#1283#APROVADO,BODOCONGÓ
2013-06-05#REQUERIMENTO#1041#APROVADO,SECRETARIA DE OBRAS###CATOLÉ###BODOCONGÓ
2013-06-05#REQUERIMENTO#1347#APROVADO,SECRETARIA DE OBRAS###CATOLÉ
2013-06-05#REQUERIMENTO#1310#APROVADO,SECRETARIA DE OBRAS###PMCG###BODOCONGÓ
2013-06-05#REQUERIMENTO#1062#APROVADO,SECRETARIA DE OBRAS
2013-06-05#REQUERIMENTO#1061#APROVADO,SECRETARIA DE OBRAS
